REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
RD,All,T5CARPORGAN,1,E3_CARPOR,2021,0.057
RD,All,T5CARPORGAN,1,E3_CARPOR,2022,0.057
RD,All,T5CARPORGAN,1,E3_CARPOR,2023,0.058
RD,All,T5CARPORGAN,1,E3_CARPOR,2024,0.0589999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2025,0.0601999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2026,0.0613
RD,All,T5CARPORGAN,1,E3_CARPOR,2027,0.0625
RD,All,T5CARPORGAN,1,E3_CARPOR,2028,0.0636
RD,All,T5CARPORGAN,1,E3_CARPOR,2029,0.0647999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2030,0.066
RD,All,T5CARPORGAN,1,E3_CARPOR,2031,0.0671
RD,All,T5CARPORGAN,1,E3_CARPOR,2032,0.0683
RD,All,T5CARPORGAN,1,E3_CARPOR,2033,0.0694
RD,All,T5CARPORGAN,1,E3_CARPOR,2034,0.0705999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2035,0.0718
RD,All,T5CARPORGAN,1,E3_CARPOR,2036,0.0729
RD,All,T5CARPORGAN,1,E3_CARPOR,2037,0.0740999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2038,0.0752
RD,All,T5CARPORGAN,1,E3_CARPOR,2039,0.0763999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2040,0.0776
RD,All,T5CARPORGAN,1,E3_CARPOR,2041,0.0787
RD,All,T5CARPORGAN,1,E3_CARPOR,2042,0.0798999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2043,0.081
RD,All,T5CARPORGAN,1,E3_CARPOR,2044,0.0821999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2045,0.0834
RD,All,T5CARPORGAN,1,E3_CARPOR,2046,0.0845
RD,All,T5CARPORGAN,1,E3_CARPOR,2047,0.0856999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2048,0.0868
RD,All,T5CARPORGAN,1,E3_CARPOR,2049,0.0879999999999999
RD,All,T5CARPORGAN,1,E3_CARPOR,2050,0.0892
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2018,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2019,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2020,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2021,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2022,0.0459999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2023,0.047
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2024,0.048
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2025,0.0488999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2026,0.0497999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2027,0.0507
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2028,0.0517
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2029,0.0526
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2030,0.0534999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2031,0.0543999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2032,0.0553
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2033,0.0562
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2034,0.0572
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2035,0.0580999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2036,0.0589999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2037,0.0599
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2038,0.0608
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2039,0.0616999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2040,0.0626
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2041,0.0636
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2042,0.0645
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2043,0.0654
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2044,0.0662999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2045,0.0671999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2046,0.0680999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2047,0.0690999999999999
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2048,0.07
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2049,0.0709
RD,All,T5OTRCARPROGAN,1,E3_OTRCARPRO,2050,0.0718
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2018,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2019,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2020,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2021,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2022,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2023,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2024,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2025,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2026,0.003
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2027,0.0030999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2028,0.0030999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2029,0.0030999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2030,0.0030999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2031,0.0030999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2032,0.0030999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2033,0.0032
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2034,0.0032
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2035,0.0032
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2036,0.0032
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2037,0.0032
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2038,0.0033
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2039,0.0033
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2040,0.0033
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2041,0.0033
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2042,0.0033
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2043,0.0033
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2044,0.0033999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2045,0.0033999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2046,0.0033999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2047,0.0033999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2048,0.0033999999999999
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2049,0.0035
RD,All,T5OTRCARGAN,1,E3_OTRCAR,2050,0.0035
RD,All,T5CAFAGREXP,1,E3_CAF,2018,0.07
RD,All,T5CAFAGREXP,1,E3_CAF,2019,0.07
RD,All,T5CAFAGREXP,1,E3_CAF,2020,0.07
RD,All,T5CAFAGREXP,1,E3_CAF,2021,0.07
RD,All,T5CAFAGREXP,1,E3_CAF,2022,0.07
RD,All,T5CAFAGREXP,1,E3_CAF,2023,0.0714
RD,All,T5CAFAGREXP,1,E3_CAF,2024,0.072828
RD,All,T5CAFAGREXP,1,E3_CAF,2025,0.0742845599999999
RD,All,T5CAFAGREXP,1,E3_CAF,2026,0.0757702509999999
RD,All,T5CAFAGREXP,1,E3_CAF,2027,0.0772856559999999
RD,All,T5CAFAGREXP,1,E3_CAF,2028,0.0788313689999999
RD,All,T5CAFAGREXP,1,E3_CAF,2029,0.0804079969999999
RD,All,T5CAFAGREXP,1,E3_CAF,2030,0.082016157
RD,All,T5CAFAGREXP,1,E3_CAF,2031,0.08365648
RD,All,T5CAFAGREXP,1,E3_CAF,2032,0.085329609
RD,All,T5CAFAGREXP,1,E3_CAF,2033,0.0870362019999999
RD,All,T5CAFAGREXP,1,E3_CAF,2034,0.088776926
RD,All,T5CAFAGREXP,1,E3_CAF,2035,0.0905524639999999
RD,All,T5CAFAGREXP,1,E3_CAF,2036,0.0923635129999999
RD,All,T5CAFAGREXP,1,E3_CAF,2037,0.094210784
RD,All,T5CAFAGREXP,1,E3_CAF,2038,0.096094999
RD,All,T5CAFAGREXP,1,E3_CAF,2039,0.098016899
RD,All,T5CAFAGREXP,1,E3_CAF,2040,0.0999772369999999
RD,All,T5CAFAGREXP,1,E3_CAF,2041,0.101976782
RD,All,T5CAFAGREXP,1,E3_CAF,2042,0.104016318
RD,All,T5CAFAGREXP,1,E3_CAF,2043,0.106096644
RD,All,T5CAFAGREXP,1,E3_CAF,2044,0.108218577
RD,All,T5CAFAGREXP,1,E3_CAF,2045,0.1103829479999999
RD,All,T5CAFAGREXP,1,E3_CAF,2046,0.112590607
RD,All,T5CAFAGREXP,1,E3_CAF,2047,0.11484242
RD,All,T5CAFAGREXP,1,E3_CAF,2048,0.117139268
RD,All,T5CAFAGREXP,1,E3_CAF,2049,0.119482053
RD,All,T5CAFAGREXP,1,E3_CAF,2050,0.121871694
RD,All,T5RICAGREXP,1,E3_RIC,2018,0.02
RD,All,T5RICAGREXP,1,E3_RIC,2019,0.025
RD,All,T5RICAGREXP,1,E3_RIC,2020,0.025
RD,All,T5RICAGREXP,1,E3_RIC,2021,0.025
RD,All,T5RICAGREXP,1,E3_RIC,2022,0.025
RD,All,T5RICAGREXP,1,E3_RIC,2023,0.0254999999999999
RD,All,T5RICAGREXP,1,E3_RIC,2024,0.0260099999999999
RD,All,T5RICAGREXP,1,E3_RIC,2025,0.0265302
RD,All,T5RICAGREXP,1,E3_RIC,2026,0.027060804
RD,All,T5RICAGREXP,1,E3_RIC,2027,0.02760202
RD,All,T5RICAGREXP,1,E3_RIC,2028,0.02815406
RD,All,T5RICAGREXP,1,E3_RIC,2029,0.028717142
RD,All,T5RICAGREXP,1,E3_RIC,2030,0.0292914849999999
RD,All,T5RICAGREXP,1,E3_RIC,2031,0.0298773139999999
RD,All,T5RICAGREXP,1,E3_RIC,2032,0.0304748599999999
RD,All,T5RICAGREXP,1,E3_RIC,2033,0.0310843579999999
RD,All,T5RICAGREXP,1,E3_RIC,2034,0.031706045
RD,All,T5RICAGREXP,1,E3_RIC,2035,0.0323401659999999
RD,All,T5RICAGREXP,1,E3_RIC,2036,0.0329869689999999
RD,All,T5RICAGREXP,1,E3_RIC,2037,0.0336467079999999
RD,All,T5RICAGREXP,1,E3_RIC,2038,0.0343196429999999
RD,All,T5RICAGREXP,1,E3_RIC,2039,0.0350060349999999
RD,All,T5RICAGREXP,1,E3_RIC,2040,0.035706156
RD,All,T5RICAGREXP,1,E3_RIC,2041,0.036420279
RD,All,T5RICAGREXP,1,E3_RIC,2042,0.037148685
RD,All,T5RICAGREXP,1,E3_RIC,2043,0.037891659
RD,All,T5RICAGREXP,1,E3_RIC,2044,0.038649492
RD,All,T5RICAGREXP,1,E3_RIC,2045,0.039422482
RD,All,T5RICAGREXP,1,E3_RIC,2046,0.0402109309999999
RD,All,T5RICAGREXP,1,E3_RIC,2047,0.04101515
RD,All,T5RICAGREXP,1,E3_RIC,2048,0.041835453
RD,All,T5RICAGREXP,1,E3_RIC,2049,0.042672162
RD,All,T5RICAGREXP,1,E3_RIC,2050,0.043525605
RD,All,T5CERAGREXP,1,E3_CER,2018,0.0129999999999999
RD,All,T5CERAGREXP,1,E3_CER,2019,0.0179999999999999
RD,All,T5CERAGREXP,1,E3_CER,2020,0.006
RD,All,T5CERAGREXP,1,E3_CER,2021,0.001
RD,All,T5CERAGREXP,1,E3_CER,2022,0.001
RD,All,T5CERAGREXP,1,E3_CER,2023,0.001
RD,All,T5CERAGREXP,1,E3_CER,2024,0.001
RD,All,T5CERAGREXP,1,E3_CER,2025,0.001
RD,All,T5CERAGREXP,1,E3_CER,2026,0.001
RD,All,T5CERAGREXP,1,E3_CER,2027,0.001
RD,All,T5CERAGREXP,1,E3_CER,2028,0.002
RD,All,T5CERAGREXP,1,E3_CER,2029,0.002
RD,All,T5CERAGREXP,1,E3_CER,2030,0.002
RD,All,T5CERAGREXP,1,E3_CER,2031,0.002
RD,All,T5CERAGREXP,1,E3_CER,2032,0.002
RD,All,T5CERAGREXP,1,E3_CER,2033,0.002
RD,All,T5CERAGREXP,1,E3_CER,2034,0.002
RD,All,T5CERAGREXP,1,E3_CER,2035,0.002
RD,All,T5CERAGREXP,1,E3_CER,2036,0.002
RD,All,T5CERAGREXP,1,E3_CER,2037,0.002
RD,All,T5CERAGREXP,1,E3_CER,2038,0.002
RD,All,T5CERAGREXP,1,E3_CER,2039,0.002
RD,All,T5CERAGREXP,1,E3_CER,2040,0.002
RD,All,T5CERAGREXP,1,E3_CER,2041,0.002
RD,All,T5CERAGREXP,1,E3_CER,2042,0.002
RD,All,T5CERAGREXP,1,E3_CER,2043,0.002
RD,All,T5CERAGREXP,1,E3_CER,2044,0.002
RD,All,T5CERAGREXP,1,E3_CER,2045,0.002
RD,All,T5CERAGREXP,1,E3_CER,2046,0.002
RD,All,T5CERAGREXP,1,E3_CER,2047,0.002
RD,All,T5CERAGREXP,1,E3_CER,2048,0.002
RD,All,T5CERAGREXP,1,E3_CER,2049,0.002
RD,All,T5CERAGREXP,1,E3_CER,2050,0.002
RD,All,T5BANAGREXP,1,E3_BAN,2018,0.0129999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2019,0.039
RD,All,T5BANAGREXP,1,E3_BAN,2020,0.027
RD,All,T5BANAGREXP,1,E3_BAN,2021,0.0359999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2022,0.0359999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2023,0.0369999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2024,0.0369999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2025,0.0379999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2026,0.039
RD,All,T5BANAGREXP,1,E3_BAN,2027,0.04
RD,All,T5BANAGREXP,1,E3_BAN,2028,0.04
RD,All,T5BANAGREXP,1,E3_BAN,2029,0.041
RD,All,T5BANAGREXP,1,E3_BAN,2030,0.042
RD,All,T5BANAGREXP,1,E3_BAN,2031,0.0429999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2032,0.0439999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2033,0.0449999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2034,0.0449999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2035,0.0459999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2036,0.047
RD,All,T5BANAGREXP,1,E3_BAN,2037,0.048
RD,All,T5BANAGREXP,1,E3_BAN,2038,0.049
RD,All,T5BANAGREXP,1,E3_BAN,2039,0.05
RD,All,T5BANAGREXP,1,E3_BAN,2040,0.0509999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2041,0.0519999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2042,0.0529999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2043,0.0539999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2044,0.055
RD,All,T5BANAGREXP,1,E3_BAN,2045,0.056
RD,All,T5BANAGREXP,1,E3_BAN,2046,0.058
RD,All,T5BANAGREXP,1,E3_BAN,2047,0.0589999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2048,0.0599999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2049,0.0609999999999999
RD,All,T5BANAGREXP,1,E3_BAN,2050,0.062
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2018,0.0589999999999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2019,0.098
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2020,0.078
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2021,0.0879999999999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2022,0.0879999999999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2023,0.08976
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2024,0.0915552
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2025,0.093386304
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2026,0.09525403
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2027,0.097159111
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2028,0.0991022929999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2029,0.101084339
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2030,0.103106026
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2031,0.105168146
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2032,0.107271509
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2033,0.109416939
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2034,0.111605278
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2035,0.113837383
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2036,0.116114131
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2037,0.118436414
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2038,0.120805142
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2039,0.1232212449999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2040,0.12568567
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2041,0.128199383
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2042,0.1307633709999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2043,0.1333786379999999
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2044,0.136046211
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2045,0.138767135
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2046,0.141542478
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2047,0.144373328
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2048,0.147260794
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2049,0.15020601
RD,All,T5TRVEGAGREXP,1,E3_TRVEG,2050,0.15321013
RD,All,T5COCAGREXP,1,E3_COC,2018,0.0769999999999999
RD,All,T5COCAGREXP,1,E3_COC,2019,0.0709999999999999
RD,All,T5COCAGREXP,1,E3_COC,2020,0.067
RD,All,T5COCAGREXP,1,E3_COC,2021,0.0739999999999999
RD,All,T5COCAGREXP,1,E3_COC,2022,0.0739999999999999
RD,All,T5COCAGREXP,1,E3_COC,2023,0.0749999999999999
RD,All,T5COCAGREXP,1,E3_COC,2024,0.0769999999999999
RD,All,T5COCAGREXP,1,E3_COC,2025,0.078
RD,All,T5COCAGREXP,1,E3_COC,2026,0.08
RD,All,T5COCAGREXP,1,E3_COC,2027,0.081
RD,All,T5COCAGREXP,1,E3_COC,2028,0.083
RD,All,T5COCAGREXP,1,E3_COC,2029,0.085
RD,All,T5COCAGREXP,1,E3_COC,2030,0.0859999999999999
RD,All,T5COCAGREXP,1,E3_COC,2031,0.0879999999999999
RD,All,T5COCAGREXP,1,E3_COC,2032,0.0899999999999999
RD,All,T5COCAGREXP,1,E3_COC,2033,0.0919999999999999
RD,All,T5COCAGREXP,1,E3_COC,2034,0.094
RD,All,T5COCAGREXP,1,E3_COC,2035,0.095
RD,All,T5COCAGREXP,1,E3_COC,2036,0.097
RD,All,T5COCAGREXP,1,E3_COC,2037,0.099
RD,All,T5COCAGREXP,1,E3_COC,2038,0.101
RD,All,T5COCAGREXP,1,E3_COC,2039,0.1029999999999999
RD,All,T5COCAGREXP,1,E3_COC,2040,0.105
RD,All,T5COCAGREXP,1,E3_COC,2041,0.108
RD,All,T5COCAGREXP,1,E3_COC,2042,0.11
RD,All,T5COCAGREXP,1,E3_COC,2043,0.112
RD,All,T5COCAGREXP,1,E3_COC,2044,0.114
RD,All,T5COCAGREXP,1,E3_COC,2045,0.116
RD,All,T5COCAGREXP,1,E3_COC,2046,0.1189999999999999
RD,All,T5COCAGREXP,1,E3_COC,2047,0.121
RD,All,T5COCAGREXP,1,E3_COC,2048,0.124
RD,All,T5COCAGREXP,1,E3_COC,2049,0.126
RD,All,T5COCAGREXP,1,E3_COC,2050,0.129
RD,All,T5LEGAGREXP,1,E3_LEG,2018,0.003
RD,All,T5LEGAGREXP,1,E3_LEG,2019,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2022,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2023,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2024,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2025,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2026,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2027,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2028,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2029,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2030,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2031,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2032,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2033,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2034,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2035,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2036,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2037,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2038,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2039,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2040,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2041,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2042,0.001
RD,All,T5LEGAGREXP,1,E3_LEG,2043,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2044,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2045,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2046,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2047,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2048,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2049,0.002
RD,All,T5LEGAGREXP,1,E3_LEG,2050,0.002
RD,All,T5ROTAGREXP,1,E3_ROT,2018,0.001
RD,All,T5ROTAGREXP,1,E3_ROT,2019,0.01
RD,All,T5ROTAGREXP,1,E3_ROT,2020,0.069
RD,All,T5ROTAGREXP,1,E3_ROT,2021,0.0439999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2022,0.0439999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2023,0.0449999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2024,0.0459999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2025,0.047
RD,All,T5ROTAGREXP,1,E3_ROT,2026,0.048
RD,All,T5ROTAGREXP,1,E3_ROT,2027,0.049
RD,All,T5ROTAGREXP,1,E3_ROT,2028,0.05
RD,All,T5ROTAGREXP,1,E3_ROT,2029,0.0509999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2030,0.0519999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2031,0.0529999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2032,0.0539999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2033,0.055
RD,All,T5ROTAGREXP,1,E3_ROT,2034,0.056
RD,All,T5ROTAGREXP,1,E3_ROT,2035,0.057
RD,All,T5ROTAGREXP,1,E3_ROT,2036,0.058
RD,All,T5ROTAGREXP,1,E3_ROT,2037,0.0589999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2038,0.0609999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2039,0.062
RD,All,T5ROTAGREXP,1,E3_ROT,2040,0.063
RD,All,T5ROTAGREXP,1,E3_ROT,2041,0.064
RD,All,T5ROTAGREXP,1,E3_ROT,2042,0.066
RD,All,T5ROTAGREXP,1,E3_ROT,2043,0.067
RD,All,T5ROTAGREXP,1,E3_ROT,2044,0.068
RD,All,T5ROTAGREXP,1,E3_ROT,2045,0.07
RD,All,T5ROTAGREXP,1,E3_ROT,2046,0.0709999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2047,0.0719999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2048,0.0739999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2049,0.0749999999999999
RD,All,T5ROTAGREXP,1,E3_ROT,2050,0.0769999999999999
RD,All,T5FRTAGREXP,1,E3_FRT,2018,0.445514
RD,All,T5FRTAGREXP,1,E3_FRT,2019,0.511113
RD,All,T5FRTAGREXP,1,E3_FRT,2020,0.492277
RD,All,T5FRTAGREXP,1,E3_FRT,2021,0.496332
RD,All,T5FRTAGREXP,1,E3_FRT,2022,0.496332
RD,All,T5FRTAGREXP,1,E3_FRT,2023,0.5062586399999999
RD,All,T5FRTAGREXP,1,E3_FRT,2024,0.516383813
RD,All,T5FRTAGREXP,1,E3_FRT,2025,0.5267114889999999
RD,All,T5FRTAGREXP,1,E3_FRT,2026,0.537245719
RD,All,T5FRTAGREXP,1,E3_FRT,2027,0.547990633
RD,All,T5FRTAGREXP,1,E3_FRT,2028,0.5589504459999999
RD,All,T5FRTAGREXP,1,E3_FRT,2029,0.570129455
RD,All,T5FRTAGREXP,1,E3_FRT,2030,0.581532044
RD,All,T5FRTAGREXP,1,E3_FRT,2031,0.593162685
RD,All,T5FRTAGREXP,1,E3_FRT,2032,0.605025938
RD,All,T5FRTAGREXP,1,E3_FRT,2033,0.617126457
RD,All,T5FRTAGREXP,1,E3_FRT,2034,0.629468986
RD,All,T5FRTAGREXP,1,E3_FRT,2035,0.6420583659999999
RD,All,T5FRTAGREXP,1,E3_FRT,2036,0.654899533
RD,All,T5FRTAGREXP,1,E3_FRT,2037,0.667997524
RD,All,T5FRTAGREXP,1,E3_FRT,2038,0.6813574749999999
RD,All,T5FRTAGREXP,1,E3_FRT,2039,0.694984624
RD,All,T5FRTAGREXP,1,E3_FRT,2040,0.7088843169999999
RD,All,T5FRTAGREXP,1,E3_FRT,2041,0.723062003
RD,All,T5FRTAGREXP,1,E3_FRT,2042,0.737523243
RD,All,T5FRTAGREXP,1,E3_FRT,2043,0.752273708
RD,All,T5FRTAGREXP,1,E3_FRT,2044,0.767319182
RD,All,T5FRTAGREXP,1,E3_FRT,2045,0.782665566
RD,All,T5FRTAGREXP,1,E3_FRT,2046,0.798318877
RD,All,T5FRTAGREXP,1,E3_FRT,2047,0.8142852539999998
RD,All,T5FRTAGREXP,1,E3_FRT,2048,0.8305709599999999
RD,All,T5FRTAGREXP,1,E3_FRT,2049,0.847182379
RD,All,T5FRTAGREXP,1,E3_FRT,2050,0.8641260259999999
RD,All,T5OTPAGREXP,1,E3_OTP,2018,0.218
RD,All,T5OTPAGREXP,1,E3_OTP,2019,0.13
RD,All,T5OTPAGREXP,1,E3_OTP,2020,0.12
RD,All,T5OTPAGREXP,1,E3_OTP,2021,0.2899999999999999
RD,All,T5OTPAGREXP,1,E3_OTP,2022,0.2899999999999999
RD,All,T5OTPAGREXP,1,E3_OTP,2023,0.2958
RD,All,T5OTPAGREXP,1,E3_OTP,2024,0.3017159999999999
RD,All,T5OTPAGREXP,1,E3_OTP,2025,0.30775032
RD,All,T5OTPAGREXP,1,E3_OTP,2026,0.3139053259999999
